stationID,Longitude,Latitude,Year,Month,Dekad,Rainfall
9637056,37.46294,-6.39649,2010,4,2,122.1
9637056,37.46294,-6.39649,2011,4,2,-9999
9637056,37.46294,-6.39649,2012,4,2,24.3
9637056,37.46294,-6.39649,2013,4,2,81.1
9637056,37.46294,-6.39649,2014,4,2,135.2
9637056,37.46294,-6.39649,2015,4,2,28.2
9637056,37.46294,-6.39649,2016,4,2,69.3
9637056,37.46294,-6.39649,2017,4,2,45.4
9637056,37.46294,-6.39649,2018,4,2,136.4
9637056,37.46294,-6.39649,2019,4,2,44.7
9637756,37.8,-7.02,1981,4,2,193.9
9637756,37.8,-7.02,1982,4,2,27.2
9637756,37.8,-7.02,1983,4,2,59.9
9637756,37.8,-7.02,1984,4,2,-9999
9637756,37.8,-7.02,1985,4,2,-9999
9637756,37.8,-7.02,1986,4,2,47.1
9637756,37.8,-7.02,1987,4,2,110.6
9637756,37.8,-7.02,1988,4,2,86.4
9637756,37.8,-7.02,1989,4,2,74.1
9637756,37.8,-7.02,1990,4,2,-9999
9637756,37.8,-7.02,1991,4,2,122
9637756,37.8,-7.02,1992,4,2,243.3
9637756,37.8,-7.02,1993,4,2,-9999
9637756,37.8,-7.02,1994,4,2,52.4
9637756,37.8,-7.02,1995,4,2,76.2
9637756,37.8,-7.02,1996,4,2,130.8
9637756,37.8,-7.02,1997,4,2,102.6
9637756,37.8,-7.02,1998,4,2,113.1
9637756,37.8,-7.02,1999,4,2,-9999
9637756,37.8,-7.02,2000,4,2,25.5
9637756,37.8,-7.02,2001,4,2,46.4
9637756,37.8,-7.02,2002,4,2,-9999
9637756,37.8,-7.02,2003,4,2,109
9637756,37.8,-7.02,2004,4,2,130.6
9637756,37.8,-7.02,2005,4,2,-9999
9637756,37.8,-7.02,2006,4,2,80
9637756,37.8,-7.02,2007,4,2,61
9637756,37.8,-7.02,2008,4,2,100
9637756,37.8,-7.02,2009,4,2,8
9637756,37.8,-7.02,2010,4,2,49.5
9637756,37.8,-7.02,2011,4,2,217
9637756,37.8,-7.02,2012,4,2,66.2
9637756,37.8,-7.02,2013,4,2,43.8
9637756,37.8,-7.02,2014,4,2,533.8
9637756,37.8,-7.02,2015,4,2,27.7
9637756,37.8,-7.02,2016,4,2,77.3
9637756,37.8,-7.02,2017,4,2,143.5
9637756,37.8,-7.02,2018,4,2,158.1
9637756,37.8,-7.02,2019,4,2,17.4
9633756,37.77,-7.08,1981,4,2,155.7
9633756,37.77,-7.08,1982,4,2,168.3
9633756,37.77,-7.08,1983,4,2,106
9633756,37.77,-7.08,1984,4,2,74
9633756,37.77,-7.08,1985,4,2,58.2
9633756,37.77,-7.08,1986,4,2,92.1
9633756,37.77,-7.08,1987,4,2,61
9633756,37.77,-7.08,1988,4,2,85.5
9633756,37.77,-7.08,1989,4,2,135.9
9633756,37.77,-7.08,1990,4,2,54.5
9633756,37.77,-7.08,1991,4,2,168
9633756,37.77,-7.08,1992,4,2,193
9633756,37.77,-7.08,1993,4,2,228.8
9633756,37.77,-7.08,1994,4,2,55.5
9633756,37.77,-7.08,1995,4,2,88
9633756,37.77,-7.08,1996,4,2,27.6
9633756,37.77,-7.08,1997,4,2,74.5
9633756,37.77,-7.08,1998,4,2,-9999
9633756,37.77,-7.08,1999,4,2,76.4
9633756,37.77,-7.08,2000,4,2,138.7
9633756,37.77,-7.08,2001,4,2,51
9633756,37.77,-7.08,2002,4,2,-9999
9633756,37.77,-7.08,2003,4,2,-9999
9633756,37.77,-7.08,2004,4,2,-9999
9633756,37.77,-7.08,2005,4,2,-9999
9633756,37.77,-7.08,2006,4,2,34.8
9633756,37.77,-7.08,2007,4,2,30.7
9633756,37.77,-7.08,2008,4,2,-9999
9633756,37.77,-7.08,2009,4,2,42.8
9633756,37.77,-7.08,2010,4,2,88
9633756,37.77,-7.08,2011,4,2,477.7
9633756,37.77,-7.08,2012,4,2,121.9
9633756,37.77,-7.08,2013,4,2,197.8
9633756,37.77,-7.08,2014,4,2,101.6
9633756,37.77,-7.08,2015,4,2,101.9
9633756,37.77,-7.08,2016,4,2,95.4
9633756,37.77,-7.08,2017,4,2,121.3
9633756,37.77,-7.08,2018,4,2,204.5
9633756,37.77,-7.08,2019,4,2,69.1
9638356,39.06258,-6.91428,2005,4,2,-9999
9638356,39.06258,-6.91428,2006,4,2,1.1
9638356,39.06258,-6.91428,2007,4,2,60.7
9638356,39.06258,-6.91428,2008,4,2,85
9638356,39.06258,-6.91428,2009,4,2,1.5
9638356,39.06258,-6.91428,2010,4,2,-9999
9638356,39.06258,-6.91428,2011,4,2,-9999
9638356,39.06258,-6.91428,2012,4,2,107.7
9638356,39.06258,-6.91428,2013,4,2,32.6
9638356,39.06258,-6.91428,2014,4,2,210
9638356,39.06258,-6.91428,2015,4,2,1.9
9638356,39.06258,-6.91428,2016,4,2,66.4
9638356,39.06258,-6.91428,2017,4,2,69.1
9638356,39.06258,-6.91428,2018,4,2,470.4
9638356,39.06258,-6.91428,2019,4,2,30.9
9633456,39.07583,-6.91139,2005,4,2,64.8
9633456,39.07583,-6.91139,2006,4,2,40.4
9633456,39.07583,-6.91139,2007,4,2,71.1
9633456,39.07583,-6.91139,2008,4,2,83
9633456,39.07583,-6.91139,2009,4,2,5.5
9633456,39.07583,-6.91139,2010,4,2,43.9
9633456,39.07583,-6.91139,2011,4,2,70.7
9633456,39.07583,-6.91139,2012,4,2,108.39
9633456,39.07583,-6.91139,2013,4,2,31.6
9633456,39.07583,-6.91139,2014,4,2,258.8
9633456,39.07583,-6.91139,2015,4,2,1.8
9633456,39.07583,-6.91139,2016,4,2,98.6
9633456,39.07583,-6.91139,2017,4,2,61.3
9633456,39.07583,-6.91139,2018,4,2,446.2
9633456,39.07583,-6.91139,2019,4,2,60
06-01834,37.14683,-6.1803,2019,4,2,4.442553
06-01837,37.574598,-7.0592558,2019,4,2,-9999
06-01857,36.506173,-6.332955,2019,4,2,-9999
06-01824,37.5908094,-6.1537235,2019,4,2,-9999
06-01813,38.29104,-6.99183,2019,4,2,-9999
06-01887,36.851118,-6.134718,2019,4,2,-9999
06-01852,37.462998,-6.3963551,2018,4,2,-9999
06-01852,37.462998,-6.3963551,2019,4,2,48.443
06-01830,35.81248444,-8.782970088,2019,4,3,90.26808511
06-01753,36.3565,-8.2735,2019,4,3,14.9957447
06-01812,36.98,-7.4,2019,4,3,0
06-01822,37.03,-7.8,2019,4,3,38.7489362
9636150,37.58,-6.97,1981,4,3,82.5
9636150,37.58,-6.97,1982,4,3,58.4
9636150,37.58,-6.97,1983,4,3,82.3
9636150,37.58,-6.97,1984,4,3,152.3
9636150,37.58,-6.97,1985,4,3,156.9
9636150,37.58,-6.97,1986,4,3,57.5
9636150,37.58,-6.97,1987,4,3,9.5
9636150,37.58,-6.97,1988,4,3,14
9636150,37.58,-6.97,1989,4,3,59
9636150,37.58,-6.97,1990,4,3,46
9636150,37.58,-6.97,1991,4,3,82.9
9636150,37.58,-6.97,1992,4,3,91.9
9636150,37.58,-6.97,1993,4,3,0
9636150,37.58,-6.97,1994,4,3,114.5
9636150,37.58,-6.97,1995,4,3,174.4
9636150,37.58,-6.97,1996,4,3,43.4
9636150,37.58,-6.97,1997,4,3,111.5
9636150,37.58,-6.97,1998,4,3,111.5
9636150,37.58,-6.97,1999,4,3,130.2
9636150,37.58,-6.97,2000,4,3,127.5
9636150,37.58,-6.97,2001,4,3,127.7
9636150,37.58,-6.97,2002,4,3,41
9636150,37.58,-6.97,2003,4,3,0
9636150,37.58,-6.97,2004,4,3,0
9636150,37.58,-6.97,2005,4,3,69.8
9636150,37.58,-6.97,2006,4,3,104.7
9636150,37.58,-6.97,2007,4,3,71
9636150,37.58,-6.97,2008,4,3,120.3
9636150,37.58,-6.97,2009,4,3,106.9
9636150,37.58,-6.97,2010,4,3,100.2
9636150,37.58,-6.97,2011,4,3,85.4
9636150,37.58,-6.97,2012,4,3,16.7
9636150,37.58,-6.97,2013,4,3,141.3
9636150,37.58,-6.97,2014,4,3,97.5
9636150,37.58,-6.97,2015,4,3,171.2
9636150,37.58,-6.97,2016,4,3,111.1
9636150,37.58,-6.97,2017,4,3,147.1
9636150,37.58,-6.97,2018,4,3,117.2
9636150,37.58,-6.97,2019,4,3,194.9
9636255,37.57,-6.98,1981,4,3,72.5
9636255,37.57,-6.98,1982,4,3,68.7
9636255,37.57,-6.98,1983,4,3,31
9636255,37.57,-6.98,1984,4,3,152
9636255,37.57,-6.98,1985,4,3,126.5
9636255,37.57,-6.98,1986,4,3,26.3
9636255,37.57,-6.98,1987,4,3,45
9636255,37.57,-6.98,1988,4,3,20.5
9636255,37.57,-6.98,1989,4,3,27.6
9636255,37.57,-6.98,1990,4,3,12.3
9636255,37.57,-6.98,1991,4,3,45.3
9636255,37.57,-6.98,1992,4,3,61.4
9636255,37.57,-6.98,1993,4,3,17.7
9636255,37.57,-6.98,1994,4,3,49
9636255,37.57,-6.98,1995,4,3,78.3
9636255,37.57,-6.98,1996,4,3,16.4
9636255,37.57,-6.98,1997,4,3,30
9636255,37.57,-6.98,1998,4,3,88.6
9636255,37.57,-6.98,1999,4,3,33.5
9636255,37.57,-6.98,2000,4,3,70.6
9636255,37.57,-6.98,2001,4,3,23.4
9636255,37.57,-6.98,2002,4,3,34.7
9636255,37.57,-6.98,2003,4,3,15.3
9636255,37.57,-6.98,2004,4,3,44.8
9636255,37.57,-6.98,2005,4,3,44.8
9636255,37.57,-6.98,2006,4,3,58.6
9636255,37.57,-6.98,2007,4,3,43.9
9636255,37.57,-6.98,2008,4,3,52.6
9636255,37.57,-6.98,2009,4,3,102.3
9636255,37.57,-6.98,2010,4,3,51.6
9636255,37.57,-6.98,2011,4,3,211.7
9636255,37.57,-6.98,2012,4,3,130.6
9636255,37.57,-6.98,2013,4,3,273.9
9636255,37.57,-6.98,2014,4,3,477.2
9636255,37.57,-6.98,2015,4,3,24.4
9636255,37.57,-6.98,2016,4,3,107.1
9636255,37.57,-6.98,2017,4,3,75.3
9636255,37.57,-6.98,2018,4,3,87.2
9636255,37.57,-6.98,2019,4,3,28.7
9636048,39.2,-6.78,2006,4,3,-9999
9636048,39.2,-6.78,2007,4,3,50
9636048,39.2,-6.78,2008,4,3,95.5
9636048,39.2,-6.78,2009,4,3,326.7
9636048,39.2,-6.78,2010,4,3,277.1
9636048,39.2,-6.78,2011,4,3,73
9636048,39.2,-6.78,2012,4,3,104.2
9636048,39.2,-6.78,2013,4,3,23.2
9636048,39.2,-6.78,2014,4,3,129.6
9636048,39.2,-6.78,2015,4,3,87
9636048,39.2,-6.78,2016,4,3,75.1
9636048,39.2,-6.78,2017,4,3,95.2
9636048,39.2,-6.78,2018,4,3,0.3
9636048,39.2,-6.78,2019,4,3,10.6
9636048,39.2,-6.78,2020,4,3,-9999
9637051,36.77,-6.3,1981,4,3,35.6
9637051,36.77,-6.3,1982,4,3,37
9637051,36.77,-6.3,1983,4,3,14.5
9637051,36.77,-6.3,1984,4,3,75.2
9637051,36.77,-6.3,1985,4,3,5
9637051,36.77,-6.3,1986,4,3,20.2
9637051,36.77,-6.3,1987,4,3,51.7
9637051,36.77,-6.3,1988,4,3,74.4
9637051,36.77,-6.3,1989,4,3,39.2
9637051,36.77,-6.3,1990,4,3,51.2
9637051,36.77,-6.3,1991,4,3,51
9637051,36.77,-6.3,1992,4,3,123.8
9637051,36.77,-6.3,1993,4,3,166.7
9637051,36.77,-6.3,1994,4,3,44
9637051,36.77,-6.3,1995,4,3,101
9637051,36.77,-6.3,1996,4,3,7
9637051,36.77,-6.3,1997,4,3,68
9637051,36.77,-6.3,1998,4,3,57.5
9637051,36.77,-6.3,1999,4,3,35
9637051,36.77,-6.3,2000,4,3,15.5
9637051,36.77,-6.3,2001,4,3,24.5
9637051,36.77,-6.3,2002,4,3,8.5
9637051,36.77,-6.3,2003,4,3,0
9637051,36.77,-6.3,2004,4,3,14.5
9637051,36.77,-6.3,2005,4,3,49.7
9637051,36.77,-6.3,2006,4,3,36
9637051,36.77,-6.3,2007,4,3,18.5
9637051,36.77,-6.3,2008,4,3,60.5
9637051,36.77,-6.3,2009,4,3,72
9637051,36.77,-6.3,2010,4,3,27.2
9637051,36.77,-6.3,2011,4,3,38.1
9637051,36.77,-6.3,2012,4,3,37.5
9637051,36.77,-6.3,2013,4,3,22.2
9637051,36.77,-6.3,2014,4,3,76.7
9637051,36.77,-6.3,2015,4,3,129.5
9637051,36.77,-6.3,2016,4,3,172
9637051,36.77,-6.3,2017,4,3,122.2
9637051,36.77,-6.3,2018,4,3,77.5
9637051,36.77,-6.3,2019,4,3,0
9635012,35.7532,-6.18782,1981,4,3,4.2
9635012,35.7532,-6.18782,1982,4,3,4.4
9635012,35.7532,-6.18782,1983,4,3,0
9635012,35.7532,-6.18782,1984,4,3,3.2
9635012,35.7532,-6.18782,1985,4,3,0
9635012,35.7532,-6.18782,1986,4,3,0
9635012,35.7532,-6.18782,1987,4,3,14.3
9635012,35.7532,-6.18782,1988,4,3,0
9635012,35.7532,-6.18782,1989,4,3,3.2
9635012,35.7532,-6.18782,1990,4,3,0
9635012,35.7532,-6.18782,1991,4,3,-9999
9635012,35.7532,-6.18782,1992,4,3,-9999
9635012,35.7532,-6.18782,1993,4,3,-9999
9635012,35.7532,-6.18782,1994,4,3,-9999
9635012,35.7532,-6.18782,1995,4,3,-9999
9635012,35.7532,-6.18782,1996,4,3,-9999
9635012,35.7532,-6.18782,1997,4,3,-9999
9635012,35.7532,-6.18782,1998,4,3,-9999
9635012,35.7532,-6.18782,1999,4,3,-9999
9635012,35.7532,-6.18782,2000,4,3,-9999
9635012,35.7532,-6.18782,2001,4,3,-9999
9635012,35.7532,-6.18782,2002,4,3,-9999
9635012,35.7532,-6.18782,2003,4,3,-9999
9635012,35.7532,-6.18782,2004,4,3,-9999
9635012,35.7532,-6.18782,2005,4,3,-9999
9635012,35.7532,-6.18782,2006,4,3,-9999
9635012,35.7532,-6.18782,2007,4,3,-9999
9635012,35.7532,-6.18782,2008,4,3,14.2
9635012,35.7532,-6.18782,2009,4,3,0
9635012,35.7532,-6.18782,2010,4,3,0
9635012,35.7532,-6.18782,2011,4,3,4.7
9635012,35.7532,-6.18782,2012,4,3,4.5
9635012,35.7532,-6.18782,2013,4,3,0
9635012,35.7532,-6.18782,2014,4,3,0
9635012,35.7532,-6.18782,2015,4,3,20.9
9635012,35.7532,-6.18782,2016,4,3,0
9635012,35.7532,-6.18782,2017,4,3,2.2
9635012,35.7532,-6.18782,2018,4,3,0
9635012,35.7532,-6.18782,2019,4,3,7.9
9636356,37.6604,-6.81755,1981,4,3,23.5
9636356,37.6604,-6.81755,1982,4,3,55.6
9636356,37.6604,-6.81755,1983,4,3,35.6
9636356,37.6604,-6.81755,1984,4,3,125.8
9636356,37.6604,-6.81755,1985,4,3,13.8
9636356,37.6604,-6.81755,1986,4,3,4.7
9636356,37.6604,-6.81755,1987,4,3,36.6
9636356,37.6604,-6.81755,1988,4,3,19.3
9636356,37.6604,-6.81755,1989,4,3,14
9636356,37.6604,-6.81755,1990,4,3,-9999
9636356,37.6604,-6.81755,1991,4,3,20.7
9636356,37.6604,-6.81755,1992,4,3,137.4
9636356,37.6604,-6.81755,1993,4,3,137.4
9636356,37.6604,-6.81755,1994,4,3,54.6
9636356,37.6604,-6.81755,1995,4,3,59.9
9636356,37.6604,-6.81755,1996,4,3,65.9
9636356,37.6604,-6.81755,1997,4,3,54
9636356,37.6604,-6.81755,1998,4,3,46.3
9636356,37.6604,-6.81755,1999,4,3,55.6
9636356,37.6604,-6.81755,2000,4,3,93.9
9636356,37.6604,-6.81755,2001,4,3,88.8
9636356,37.6604,-6.81755,2002,4,3,59.1
9636356,37.6604,-6.81755,2003,4,3,0
9636356,37.6604,-6.81755,2004,4,3,102.7
9636356,37.6604,-6.81755,2005,4,3,11.4
9636356,37.6604,-6.81755,2006,4,3,67.4
9636356,37.6604,-6.81755,2007,4,3,0
9636356,37.6604,-6.81755,2008,4,3,20.8
9636356,37.6604,-6.81755,2009,4,3,69.9
9636356,37.6604,-6.81755,2010,4,3,50.9
9636356,37.6604,-6.81755,2011,4,3,44.9
9636356,37.6604,-6.81755,2012,4,3,28.6
9636356,37.6604,-6.81755,2013,4,3,33.5
9636356,37.6604,-6.81755,2014,4,3,65.3
9636356,37.6604,-6.81755,2015,4,3,69.4
9636356,37.6604,-6.81755,2016,4,3,102.1
9636356,37.6604,-6.81755,2017,4,3,103.7
9636356,37.6604,-6.81755,2018,4,3,45.9
9636356,37.6604,-6.81755,2019,4,3,73.1
9636356,37.6604,-6.81755,2020,4,3,-9999
9637046,37.67,-6.9,1981,4,3,94.9
9637046,37.67,-6.9,1982,4,3,82.4
9637046,37.67,-6.9,1983,4,3,185
9637046,37.67,-6.9,1984,4,3,486.8
9637046,37.67,-6.9,1985,4,3,78.9
9637046,37.67,-6.9,1986,4,3,83.1
9637046,37.67,-6.9,1987,4,3,57
9637046,37.67,-6.9,1988,4,3,46.7
9637046,37.67,-6.9,1989,4,3,128.3
9637046,37.67,-6.9,1990,4,3,164.3
9637046,37.67,-6.9,1991,4,3,44.7
9637046,37.67,-6.9,1992,4,3,318.9
9637046,37.67,-6.9,1993,4,3,331.9
9637046,37.67,-6.9,1994,4,3,183.8
9637046,37.67,-6.9,1995,4,3,256.7
9637046,37.67,-6.9,1996,4,3,152.5
9637046,37.67,-6.9,1997,4,3,154.9
9637046,37.67,-6.9,1998,4,3,423.4
9637046,37.67,-6.9,1999,4,3,210.9
9637046,37.67,-6.9,2000,4,3,130.2
9637046,37.67,-6.9,2001,4,3,176.8
9637046,37.67,-6.9,2002,4,3,151.2
9637046,37.67,-6.9,2003,4,3,0.1
9637046,37.67,-6.9,2004,4,3,223.6
9637046,37.67,-6.9,2005,4,3,90.8
9637046,37.67,-6.9,2006,4,3,255.3
9637046,37.67,-6.9,2007,4,3,61.1
9637046,37.67,-6.9,2008,4,3,272.5
9637046,37.67,-6.9,2009,4,3,268.2
9637046,37.67,-6.9,2010,4,3,342.8
9637046,37.67,-6.9,2011,4,3,130.4
9637046,37.67,-6.9,2012,4,3,44.5
9637046,37.67,-6.9,2013,4,3,79.2
9637046,37.67,-6.9,2014,4,3,122.6
9637046,37.67,-6.9,2015,4,3,118.4
9637046,37.67,-6.9,2016,4,3,182.1
9637046,37.67,-6.9,2017,4,3,229.1
9637046,37.67,-6.9,2018,4,3,68.6
9637046,37.67,-6.9,2019,4,3,80.7
9637046,37.67,-6.9,2020,4,3,-9999
9637746,37.63,-6.92,1981,4,3,30.3
9637746,37.63,-6.92,1982,4,3,57.7
9637746,37.63,-6.92,1983,4,3,80.3
9637746,37.63,-6.92,1984,4,3,60
9637746,37.63,-6.92,1985,4,3,26.4
9637746,37.63,-6.92,1986,4,3,9.2
9637746,37.63,-6.92,1987,4,3,18.8
9637746,37.63,-6.92,1988,4,3,31.4
9637746,37.63,-6.92,1989,4,3,38.6
9637746,37.63,-6.92,1990,4,3,24
9637746,37.63,-6.92,1991,4,3,16.5
9637746,37.63,-6.92,1992,4,3,34.5
9637746,37.63,-6.92,1993,4,3,35.2
9637746,37.63,-6.92,1994,4,3,107.7
9637746,37.63,-6.92,1995,4,3,63.9
9637746,37.63,-6.92,1996,4,3,53.6
9637746,37.63,-6.92,1997,4,3,51.2
9637746,37.63,-6.92,1998,4,3,91
9637746,37.63,-6.92,1999,4,3,67
9637746,37.63,-6.92,2000,4,3,54
9637746,37.63,-6.92,2001,4,3,160
9637746,37.63,-6.92,2002,4,3,73
9637746,37.63,-6.92,2003,4,3,0
9637746,37.63,-6.92,2004,4,3,105
9637746,37.63,-6.92,2005,4,3,94
9637746,37.63,-6.92,2006,4,3,218
9637746,37.63,-6.92,2007,4,3,115.2
9637746,37.63,-6.92,2008,4,3,135
9637746,37.63,-6.92,2009,4,3,0
9637746,37.63,-6.92,2010,4,3,157
9637746,37.63,-6.92,2011,4,3,118
9637746,37.63,-6.92,2012,4,3,48
9637746,37.63,-6.92,2013,4,3,121
9637746,37.63,-6.92,2014,4,3,46
9637746,37.63,-6.92,2015,4,3,87
9637746,37.63,-6.92,2016,4,3,234
9637746,37.63,-6.92,2017,4,3,38
9637746,37.63,-6.92,2018,4,3,28
9637746,37.63,-6.92,2019,4,3,8
9637045,37.63,-6.95,1981,4,3,167
9637045,37.63,-6.95,1982,4,3,107
9637045,37.63,-6.95,1983,4,3,140.8
9637045,37.63,-6.95,1984,4,3,622.5
9637045,37.63,-6.95,1985,4,3,154
9637045,37.63,-6.95,1986,4,3,89.5
9637045,37.63,-6.95,1987,4,3,121.5
9637045,37.63,-6.95,1988,4,3,20.5
9637045,37.63,-6.95,1989,4,3,159
9637045,37.63,-6.95,1990,4,3,166.4
9637045,37.63,-6.95,1991,4,3,15.5
9637045,37.63,-6.95,1992,4,3,417.5
9637045,37.63,-6.95,1993,4,3,-9999
9637045,37.63,-6.95,1994,4,3,183.4
9637045,37.63,-6.95,1995,4,3,316
9637045,37.63,-6.95,1996,4,3,143
9637045,37.63,-6.95,1997,4,3,131.5
9637045,37.63,-6.95,1998,4,3,439.1
9637045,37.63,-6.95,1999,4,3,135.1
9637045,37.63,-6.95,2000,4,3,144.3
9637045,37.63,-6.95,2001,4,3,283.3
9637045,37.63,-6.95,2002,4,3,142.5
9637045,37.63,-6.95,2003,4,3,0
9637045,37.63,-6.95,2004,4,3,0
9637045,37.63,-6.95,2005,4,3,148.3
9637045,37.63,-6.95,2006,4,3,283.5
9637045,37.63,-6.95,2007,4,3,31.5
9637045,37.63,-6.95,2008,4,3,327.7
9637045,37.63,-6.95,2009,4,3,229
9637045,37.63,-6.95,2010,4,3,195
9637045,37.63,-6.95,2011,4,3,215.5
9637045,37.63,-6.95,2012,4,3,3
9637045,37.63,-6.95,2013,4,3,83.1
9637045,37.63,-6.95,2014,4,3,286.8
9637045,37.63,-6.95,2015,4,3,193.2
9637045,37.63,-6.95,2016,4,3,317.5
9637045,37.63,-6.95,2017,4,3,207.5
9637045,37.63,-6.95,2018,4,3,37.4
9637045,37.63,-6.95,2019,4,3,121.7
9737024,37.6881873,-7.0727211,1981,4,3,157.8
9737024,37.6881873,-7.0727211,1982,4,3,-9999
9737024,37.6881873,-7.0727211,1983,4,3,95.7
9737024,37.6881873,-7.0727211,1984,4,3,150.6
9737024,37.6881873,-7.0727211,1985,4,3,183.3
9737024,37.6881873,-7.0727211,1986,4,3,35.7
9737024,37.6881873,-7.0727211,1987,4,3,66.9
9737024,37.6881873,-7.0727211,1988,4,3,25.6
9737024,37.6881873,-7.0727211,1989,4,3,49.4
9737024,37.6881873,-7.0727211,1990,4,3,21.2
9737024,37.6881873,-7.0727211,1991,4,3,122.6
9737024,37.6881873,-7.0727211,1992,4,3,-9999
9737024,37.6881873,-7.0727211,1993,4,3,-9999
9737024,37.6881873,-7.0727211,1994,4,3,-9999
9737024,37.6881873,-7.0727211,1995,4,3,-9999
9737024,37.6881873,-7.0727211,1996,4,3,-9999
9737024,37.6881873,-7.0727211,1997,4,3,-9999
9737024,37.6881873,-7.0727211,1998,4,3,-9999
9737024,37.6881873,-7.0727211,1999,4,3,-9999
9737024,37.6881873,-7.0727211,2000,4,3,-9999
9737024,37.6881873,-7.0727211,2001,4,3,-9999
9737024,37.6881873,-7.0727211,2002,4,3,-9999
9737024,37.6881873,-7.0727211,2003,4,3,-9999
9737024,37.6881873,-7.0727211,2004,4,3,-9999
9737024,37.6881873,-7.0727211,2005,4,3,-9999
9737024,37.6881873,-7.0727211,2006,4,3,-9999
9737024,37.6881873,-7.0727211,2007,4,3,-9999
9737024,37.6881873,-7.0727211,2008,4,3,-9999
9737024,37.6881873,-7.0727211,2009,4,3,-9999
9737024,37.6881873,-7.0727211,2010,4,3,-9999
9737024,37.6881873,-7.0727211,2011,4,3,60.3
9737024,37.6881873,-7.0727211,2012,4,3,71.8
9737024,37.6881873,-7.0727211,2013,4,3,62.9
9737024,37.6881873,-7.0727211,2014,4,3,168.6
9737024,37.6881873,-7.0727211,2015,4,3,70.5
9737024,37.6881873,-7.0727211,2016,4,3,136.6
9737024,37.6881873,-7.0727211,2017,4,3,275.7
9737024,37.6881873,-7.0727211,2018,4,3,118.5
9737024,37.6881873,-7.0727211,2019,4,3,65.4
9637056,37.46294,-6.39649,1981,4,3,23.2
9637056,37.46294,-6.39649,1982,4,3,56.5
9637056,37.46294,-6.39649,1983,4,3,39
9637056,37.46294,-6.39649,1984,4,3,198.5
9637056,37.46294,-6.39649,1985,4,3,20
9637056,37.46294,-6.39649,1986,4,3,32.5
9637056,37.46294,-6.39649,1987,4,3,67.5
9637056,37.46294,-6.39649,1988,4,3,27
9637056,37.46294,-6.39649,1989,4,3,110
9637056,37.46294,-6.39649,1990,4,3,103.5
9637056,37.46294,-6.39649,1991,4,3,29.5
9637056,37.46294,-6.39649,1992,4,3,85.5
9637056,37.46294,-6.39649,1993,4,3,121.5
9637056,37.46294,-6.39649,1994,4,3,47
9637056,37.46294,-6.39649,1995,4,3,123
9637056,37.46294,-6.39649,1996,4,3,190
9637056,37.46294,-6.39649,1997,4,3,21.5
9637056,37.46294,-6.39649,1998,4,3,70
9637056,37.46294,-6.39649,1999,4,3,56.5
9637056,37.46294,-6.39649,2000,4,3,81
9637056,37.46294,-6.39649,2001,4,3,82.5
9637056,37.46294,-6.39649,2002,4,3,96.5
9637056,37.46294,-6.39649,2003,4,3,0.5
9637056,37.46294,-6.39649,2004,4,3,102.5
9637056,37.46294,-6.39649,2005,4,3,19.5
9637056,37.46294,-6.39649,2006,4,3,84.1
9637056,37.46294,-6.39649,2007,4,3,0.1
9637056,37.46294,-6.39649,2008,4,3,59.8
9637056,37.46294,-6.39649,2009,4,3,-9999
9637056,37.46294,-6.39649,2010,4,3,81.7
9637056,37.46294,-6.39649,2011,4,3,-9999
9637056,37.46294,-6.39649,2012,4,3,0
9637056,37.46294,-6.39649,2013,4,3,11.5
9637056,37.46294,-6.39649,2014,4,3,12.2
9637056,37.46294,-6.39649,2015,4,3,109.1
9637056,37.46294,-6.39649,2016,4,3,87.7
9637056,37.46294,-6.39649,2017,4,3,72.6
9637056,37.46294,-6.39649,2018,4,3,29.3
9637056,37.46294,-6.39649,2019,4,3,122.2
9637756,37.8,-7.02,1981,4,3,162.4
9637756,37.8,-7.02,1982,4,3,60.8
9637756,37.8,-7.02,1983,4,3,84
9637756,37.8,-7.02,1984,4,3,-9999
9637756,37.8,-7.02,1985,4,3,-9999
9637756,37.8,-7.02,1986,4,3,31.2
9637756,37.8,-7.02,1987,4,3,147.5
9637756,37.8,-7.02,1988,4,3,104.6
9637756,37.8,-7.02,1989,4,3,47.3
9637756,37.8,-7.02,1990,4,3,-9999
9637756,37.8,-7.02,1991,4,3,93.2
9637756,37.8,-7.02,1992,4,3,125.6
9637756,37.8,-7.02,1993,4,3,-9999
9637756,37.8,-7.02,1994,4,3,75.8
9637756,37.8,-7.02,1995,4,3,91.1
9637756,37.8,-7.02,1996,4,3,100.6
9637756,37.8,-7.02,1997,4,3,158.5
9637756,37.8,-7.02,1998,4,3,101.9
9637756,37.8,-7.02,1999,4,3,-9999
9637756,37.8,-7.02,2000,4,3,60
9637756,37.8,-7.02,2001,4,3,128
9637756,37.8,-7.02,2002,4,3,-9999
9637756,37.8,-7.02,2003,4,3,0
9637756,37.8,-7.02,2004,4,3,80.2
9637756,37.8,-7.02,2005,4,3,-9999
9637756,37.8,-7.02,2006,4,3,75.3
9637756,37.8,-7.02,2007,4,3,55
9637756,37.8,-7.02,2008,4,3,306
9637756,37.8,-7.02,2009,4,3,118
9637756,37.8,-7.02,2010,4,3,72
9637756,37.8,-7.02,2011,4,3,107.4
9637756,37.8,-7.02,2012,4,3,38.5
9637756,37.8,-7.02,2013,4,3,32.1
